Transaction_ID,Transaction_Date,Area,Property_Type,Property_Sub_Type,Property_Size_SqM,Transaction_Amount_AED,Rooms,Parking_Spaces,Transaction_Type,Source_Channel
DXB-100706,2026-05-26,Jumeirah village circle,Townhouse,4 BR,52.4,"AED 863,029",4.0,2,Sale,Broker
DXB-101002,2026-06-11,Dubai-Marina,APT,Studio,123.3,2306339.0,0.0,1,Sale,Broker
DXB-100488,2026-08-11,Palm Jumeirah,Villa,6 BR,103.2,4641136.0,6.0,0,Mortgage,Broker
DXB-101196,2025-05-09,Dubai Silicon Oasis,APARTMENT,Studio,64.2,1231026.0,0.0,0,Sale,DLD
DXB-100754,2024-08-11,Dubai Marina,Villa,4 BR,139.1,3597798.0,4.0,2,Sale,Broker
DXB-100646,2024-12-23,International City,Apartment,1 BR,52.7,"AED 432,314",1.0,1,Sale,DLD
DXB-100105,2024-12-17,Jumeirah Lake Towers,Villa,4 BR,69.5,1092686.0,4.0,2,Sale,DLD
DXB-100990,2023-02-12,Jumeirah,Villa,4 BR,158.6,4550123.0,4.0,2,Mortgage,DLD
DXB-100733,2026-01-27,Bur Dubai,Apartment,Studio,110.5,713658.0,,2, Mortgage ,Broker
DXB-101329,2025-03-12,Bur Dubai,APARTMENT,1 BR,85.1,886499.0,1.0,3,Sale,DLD
DXB-100125,2023-09-03,Bur Dubai,Apartment,1 BR,76.0,1114311.0,1.0,2,Sale,Developer
DXB-100865,2025-02-27,Jumeirah,Hotel Apartment,Studio,174.4,5481657.0,0.0,2,Sale,DLD
DXB-101034,2024-02-16,Palm Jumeirah,APT,Studio,61.9,2746017.0,0.0,0,Sale,DLD
DXB-101257,2024-09-05,downtown dubai,town house,3 BR,190.9,8124756.0,3.0,3,Sale,DLD
DXB-101324,2023-10-21,Mirdif,Apartment,2 BR,203.3,"AED 2,510,771",2.0,1,Sale,Developer
DXB-100384,2024-09-21,,Apartment,Studio,76.1,1847106.0,0.0,2,Sale,Developer
DXB-101126,2023-03-14,Dubai-Marina,Apartment,1 BR,104.2,1557167.0,1.0,1,Sale,DLD
DXB-100161,2024-08-27,Bur Dubai,Hotel Apartment,1 BR,300.2,4719542.0,1.0,2,Sale,Broker
DXB-101099,2026-05-03,Dubai Hills Estate,Apartment,3 BR,151.9,"AED 3,651,074",3.0,0,Mortgage,Broker
DXB-100489,2023-11-06,Arabian Ranches,Villa,6 BR,197.4,5132825.0,6.0,2,Sale,DLD
DXB-100711,2024-08-14,Mirdif,Villa,3 BR,94.6,817116.0,3.0,1,Mortgage,DLD
DXB-100801,2025-11-24,Dubai Silicon Oasis,Apartment,3 BR,114.3,"AED 1,249,470",3.0,0,Mortgage,Developer
DXB-100373,2023-03-14,Al Barsha,Apartment ,2 BR,143.5,3473669.0,2.0,0,Mortgage,DLD
DXB-100441,13-Dec-2025,Dubai Marina,Apartment,1 BR,109.4,1820819.0,1.0,1,Sale,DLD
DXB-100631,2025-04-18,Dubai Silicon Oasis,Townhouse,3 BR,235.0,2961812.0,3.0,2,Sale,Developer
DXB-100816,2023-01-06,Palm Jumeirah,Penthouse,3 BR,224.7,7676149.0,3.0,3,Sale,DLD
DXB-101160,06-28-2023,Palm Jumeirah,APARTMENT,Studio,57.3,2038988.0,0.0,0,Sale,Broker
DXB-100639,2025-10-13,International City,Penthouse,4 BR,134.3,2653692.0,4.0,2,Sale,DLD
DXB-101027,2024-11-18,Palm Jumeirah,Apartment ,1 BR,225.9,8340397.0,1.0,3,Mortgage,Broker
DXB-101056,2026-01-08,Deira,Hotel Apartment,Studio,66.7,690666.0,0.0,0,Sale,DLD
DXB-100374,2024-08-26,Arabian Ranches,Apartment,Studio,161.9,2968433.0,0.0,1,Sale,Developer
DXB-100723,2024-02-25,Mirdif,Hotel Apartment,2 BR,96.7,1134469.0,2.0,1, Sale ,DLD
DXB-100851,2024-03-13,Dubai-Marina,Apartment,2 BR,300.0,7253603.0,2.0,2,Sale,DLD
DXB-100771,2025-09-16,jlt,Villa,4 BR,146.5,,4.0,3,Sale,DLD
DXB-100985,2025-04-05,Dubai Hills Estate,Hotel Apartment,Studio,124.2,3048675.0,0.0,1,Sale,DLD
DXB-100118,2026-01-26,dubai marina,Apartment,2 BR,65.8,1229726.0,2.0,2,Sale,DLD
DXB-101194,2024-10-05,Dubai Silicon Oasis,Penthouse,3 BR,93.0,250000.0,3.0,2,Sale,Broker
DXB-101368,2026-07-20,Bur Dubai,APT,3 BR,200.9,"AED 1,601,978",3.0,0,Mortgage,DLD
DXB-101467,2025-11-21,Mirdif,Apartment,2 BR,107.1,"AED 1,405,851",2.0,3,Sale,Broker
DXB-101207,2024-09-04,,Apartment,1 BR,101.5,1180056.0,1.0,3,Sale,Developer
DXB-101053,30/12/2023,Deira,Apartment,2 BR,59.3,1024894.0,2.0,3,Mortgage,DLD
DXB-100414,2024-09-08,Dubai Silicon Oasis,Apartment,3 BR,121.2,1818386.0,3.0,1,Sale,DLD
DXB-100862,2023-12-02,Business Bay,Townhouse,3 BR,100.1,2970796.0,,1,Mortgage,Broker
DXB-100810,2023-05-12,Business Bay,Apartment,3 BR,155.6,3883004.0,3.0,0,Mortgage,Broker
DXB-100770,2023-08-02,Palm Jumeirah,APT,Studio,71.5,"AED 1,628,455",0.0,3,Sale,Broker
DXB-100127,2024-08-18,,Apartment,Studio,210.2,2987172.0,0.0,2,Sale,DLD
DXB-101254,2023-03-21,Dubai Hills Estate,Apartment,Studio,89.8,2930105.0,0.0,0,Sale,DLD
DXB-101425,2025-10-12,Bur Dubai,Apartment ,Studio,85.9,0,0.0,0,Sale,DLD
DXB-100572,2026-05-16,Arabian Ranches,Apartment,Studio,272.2,3541456.0,0.0,2,Mortgage,DLD
DXB-101364,2024-01-16,Dubai Silicon Oasis,Apartment,3 BR,76.5,1042339.0,3.0,2,Sale,DLD
DXB-100942,2023-03-11,Bur Dubai,Apartment,3 BR,137.1,2054570.0,3.0,0,Sale,DLD
DXB-100672,2024-12-06,Dubai Silicon Oasis,Hotel Apartment,2 BR,171.3,1908205.0,2.0,0,Sale,Broker
DXB-100399,08-31-2025,Arabian Ranches,APT,2 BR,39.0,613372.0,,2,Mortgage,Developer
DXB-100784,07/04/2025,Mirdif,Hotel Apartment,2 BR,140.4,2552976.0,2.0,3,Sale,DLD
DXB-100551,2026-05-15,Al Barsha,Apartment,Studio,177.8,"AED 1,844,312",0.0,1,Sale,DLD
DXB-100564,2023-05-18,Jumeirah,Villa,5 BR,199.1,6896034.0,5.0,0,Sale,Broker
DXB-100174,2023-09-21,Mirdif,Apartment ,3 BR,118.2,2028603.0,3.0,1,Mortgage,DLD
DXB-100320,2025-04-13,downtown dubai,Hotel Apartment,1 BR,187.0,3620991.0,1.0,0,Sale,DLD
DXB-100524,08-Sep-2024,jlt,Apartment,3 BR,65.4,"AED 579,400",3.0,0,Sale,DLD
DXB-100469,2023-07-29,Deira,Apartment,3 BR,74.3,874911.0,3.0,0,Sale,DLD
DXB-101276,2023-02-21,Downtown Dubai,Apartment,1 BR,91.0,2033051.0,1.0,2,Sale,DLD
DXB-101438,2023-09-23,Dubai Hills Estate,Hotel Apartment,2 BR,79.5,3363171.0,2.0,3,Mortgage,Developer
DXB-101356,2024-10-05,Mirdif,Apartment,1 BR,138.1,2404899.0,1.0,3,Sale,DLD
DXB-100079,2025-10-18,Palm Jumeirah,Townhouse,2 BR,87.2,3910082.0,2.0,1,Mortgage,Developer
DXB-100533,25/03/2026,Mirdif,Villa,3 BR,232.6,3111800.0,3.0,3,Sale,DLD
DXB-101045,2023-05-05,Dubai Marina,Apartment,3 BR,165.6,4551952.0,3.0,1,Sale,DLD
DXB-100457,2025-08-25,Dubai Marina,Apartment ,1 BR,60.9,1561869.0,1.0,0,Sale,DLD
DXB-100290,2026-05-09,Palm Jumeirah,Townhouse,2 BR,39.9,1236382.0,2.0,3,Sale,Broker
DXB-100370,2024-08-24,Mirdif,Townhouse,2 BR,188.1,3182941.0,2.0,3,Mortgage, DLD 
DXB-100265,2023-02-12,International City,Apartment ,Studio,193.2,"AED 2,428,685",0.0,1,Sale,DLD
DXB-100588,2024-09-04,International City,APT,Studio,112.4,1416970.0,0.0,3,Sale,DLD
DXB-100477,2025-07-15,Al Barsha,Villa,3 BR,32.9,494110.0,3.0,1,Sale,DLD
DXB-100164,2023-12-26,downtown dubai,Villa,4 BR,76.6,2660661.0,4.0,3,Sale,DLD
DXB-101294,2023-04-05,Bur Dubai,APT,1 BR,,3399461.0,1.0,3,Sale,DLD
DXB-100093,2025-07-08,Business Bay,Apartment,2 BR,164.8,3209936.0,2.0,1,Sale,DLD
DXB-100473,2026-06-28,Bur Dubai,Apartment ,3 BR,162.4,2377907.0,3.0,1,Sale,DLD
DXB-100197,2024-07-23,Deira,Penthouse,2 BR,158.8,1404675.0,2.0,1,Mortgage,DLD
DXB-100185,2024-04-07,Mirdif,villa,5 BR,69.9,1753147.0,5.0,1,Mortgage,DLD
DXB-101004,2024-07-08,Deira,Villa,5 BR,142.4,1879493.0,5.0,0,Sale,DLD
DXB-100421,2024-11-06,Jumeirah,Apartment,3 BR,90.9,2156288.0,3.0,0,Sale,DLD
DXB-100451,2024-10-30,Dubai Marina,Penthouse,2 BR,105.6,3561526.0,2.0,0,Mortgage,DLD
DXB-100256,2024-01-22,,Townhouse,3 BR,52.0,652952.0,3.0,1,Sale,DLD
DXB-100135,2025-05-07,Dubai Marina,apartment,3 BR,344.5,8995622.0,3.0,0,Mortgage, DLD 
DXB-101098,2023-09-26,Jumeirah,Penthouse,4 BR,85.3,3344541.0,4.0,2,Sale,DLD
DXB-101167,2024-07-22,Jumeirah Village Circle,Apartment ,3 BR,150.0,2995692.0,3.0,0,Mortgage,DLD
DXB-100051,2023-09-22,Jumeirah Village Circle,Apartment,Studio,53.2,757963.0,0.0,1,Mortgage,DLD
DXB-101406,2024-11-03,Business Bay,Hotel Apartment,1 BR,95.8,1377816.0,1.0,3,Sale,Broker
DXB-100583,2023-10-03,Jumeirah Lake Towers,apartment,1 BR,140.5,2035442.0,1.0,2,Sale,DLD
DXB-101457,2026-03-30,Dubai Marina,Apartment,2 BR,121.5,3300122.0,2.0,2,Mortgage,Broker
DXB-101363,03-31-2026,Mirdif,Apartment,Studio,95.2,1934789.0,0.0,3,Mortgage,DLD
DXB-100433,2026-04-30,Dubai Hills Estate,Townhouse,4 BR,111.8,2211146.0,4.0,0,Sale,DLD
DXB-100049,2025-01-10,Arabian Ranches,Apartment,3 BR,98.7,2361663.0,3.0,3,Sale,Developer
DXB-100341,2026-06-09,Jumeirah Lake Towers,Hotel Apartment,Studio,38.3,735454.0,0.0,2,Sale,Broker
DXB-100797,2023-06-04,dubai marina,Apartment,2 BR,73.4,2009824.0,2.0,2,Sale, DLD 
DXB-101237,2024-09-02,Downtown Dubai,Apartment,3 BR,197.1,,3.0,0,Mortgage,Developer
DXB-100526,2025-02-20,Downtown Dubai,Hotel Apartment,Studio,168.1,3920344.0,0.0,3,Mortgage,Broker
DXB-100954,24-May-2026,Dubai Silicon Oasis,Hotel Apartment,Studio,87.6,"AED 1,145,172",0.0,3,Sale,DLD
DXB-101202,2026-08-26,Dubai Hills Estate,TOWNHOUSE,2 BR,78.6,827275.0,2.0,2,Mortgage,DLD
DXB-100682,2024-03-02,Business Bay,Apartment,2 BR,176.6,4190699.0,,2,Mortgage,DLD
DXB-100462,2024-08-21,Bur Dubai,Hotel Apartment,2 BR,153.0,1976884.0,2.0,3,Sale,Broker
DXB-101110,2025-03-26,Dubai Marina,Apartment,1 BR,49.7,781652.0,1.0,2,Mortgage,DLD
DXB-100967,2023-11-04,Business Bay,Apartment,1 BR,156.5,2986788.0,1.0,1,Mortgage, Broker 
DXB-101297,2024-07-21,Jumeirah,Apartment,2 BR,208.4,2418980.0,2.0,1,Mortgage,DLD
DXB-100468,2026-02-22,Al Barsha,Apartment,Studio,173.1,"AED 2,853,707",0.0,1,Mortgage,DLD
DXB-100647,2025-12-25,International City,APT,3 BR,156.8,1170430.0,3.0,2,Mortgage,DLD
DXB-101097,2023-01-17,jvc,Townhouse,4 BR,56.1,678351.0,4.0,2,Sale,DLD
DXB-100033,2025-04-05,Downtown Dubai,APT,3 BR,238.8,"AED 6,642,483",3.0,2,Mortgage,DLD
DXB-100416,2026-08-28,International City,Apartment,Studio,66.4,661395.0,0.0,2,Sale,Developer
DXB-100809,2025-10-11,International City,Hotel Apartment,1 BR,43.0,550398.0,1.0,1,Sale,Developer
DXB-100247,2026-08-18,Downtown Dubai,APT,1 BR,63.9,2502225.0,1.0,3,Sale,Broker
DXB-100930,2023-09-06,Arabian Ranches,Apartment,3 BR,271.4,"AED 5,387,512",3.0,0,Sale,DLD
DXB-100937,2023-12-13,Al Barsha,Apartment,Studio,111.0,2135453.0,0.0,2,Mortgage,DLD
DXB-100439,12-01-2025,Deira,Villa,4 BR,48.8,434705.0,4.0,3,Sale,Developer
DXB-101350,2024-08-07,International City,Townhouse,2 BR,85.2,771006.0,2.0,2,Mortgage,DLD
DXB-101148,2025-09-20,Deira,Apartment ,3 BR,176.5,2318209.0,3.0,3,Sale,Broker
DXB-100216,2025-07-06,Dubai Marina,Apartment,3 BR,125.4,2654855.0,3.0,2,Sale,Broker
DXB-101488,2024-05-07,International City,Penthouse,4 BR,167.5,3194179.0,4.0,0,Sale,DLD
DXB-101096,06/04/2025,Dubai Silicon Oasis,Apartment,2 BR,122.5,1572735.0,2.0,1,Mortgage,Developer
DXB-100543,2025-08-31,Jumeirah,Hotel Apartment,1 BR,33.9,"AED 956,801",1.0,1,Mortgage,Broker
DXB-101123,2025-07-29,Business Bay,Apartment,3 BR,177.0,3889485.0,3.0,0,Sale,Broker
DXB-101286,2024-04-27,Arabian Ranches,APARTMENT,2 BR,88.9,2147045.0,2.0,1,Mortgage,DLD
DXB-100493,2026-03-04,Jumeirah,Apartment,2 BR,135.6,4438825.0,2.0,1,Mortgage,DLD
DXB-101205,02-18-2023,Deira,Apartment,3 BR,63.1,805432.0,3.0,2,Sale,Broker
DXB-100464,2023-04-02,Dubai Hills Estate,Villa,6 BR,95.3,3498830.0,6.0,3,Sale,Developer
DXB-100391,2023-10-24,Al Barsha,Apartment,2 BR,181.4,3495619.0,,3,Mortgage,DLD
DXB-101473,2024-03-28,Jumeirah Village Circle,Apartment,Studio,82.0,1166423.0,0.0,0,Sale,DLD
DXB-100438,2023-06-01,Mirdif,TOWNHOUSE,2 BR,47.2,671255.0,2.0,3,Sale,DLD
DXB-101464,30-Jun-2025,Palm Jumeirah,Villa,5 BR,85.2,4503082.0,5.0,2,Sale,Developer
DXB-100582,2023-11-11,Business Bay,APT,Studio,93.0,"AED 1,723,330",0.0,1,Sale,Developer
DXB-100259,2025-06-25,Palm Jumeirah,villa,5 BR,,4581034.0,5.0,1,Sale,Broker
DXB-100860,2026-04-18,Dubai Silicon Oasis,TOWNHOUSE,3 BR,163.6,3577320.0,3.0,1,Sale,DLD
DXB-100326,2024-10-26,Jumeirah Village Circle,TOWNHOUSE,2 BR,91.3,1162114.0,2.0,2,Mortgage,DLD
DXB-100226,2025-11-12,Dubai Silicon Oasis,Apartment,Studio,74.9,741391.0,0.0,3,Sale,DLD
DXB-101368,2026-07-20,Bur Dubai,APT,3 BR,200.9,"AED 1,601,978",3.0,0,Mortgage,DLD
DXB-100465,2024-04-12,Jumeirah,Villa,3 BR,39.6,1236024.0,3.0,2,Sale,Developer
DXB-100553,2025-10-18,Arabian Ranches,Hotel Apartment,2 BR,164.5,4211570.0,2.0,2,Sale,Broker
DXB-100061,2026-08-04,Jumeirah Lake Towers,apartment,1 BR,84.2,1720069.0,1.0,0,Mortgage,DLD
DXB-100418,2023-09-19,Downtown Dubai ,Apartment,3 BR,138.5,3669793.0,3.0,2,Sale,DLD
DXB-101113,2026-03-25,Mirdif,Hotel Apartment,Studio,100.4,2007551.0,0.0,3,Mortgage,DLD
DXB-100708,2026-05-25,Al Barsha,Apartment,1 BR,274.7,1257587.0,1.0,1,Sale,DLD
DXB-101475,2023-05-22,Jumeirah Lake Towers,apartment,2 BR,106.6,2375696.0,2.0,1,Sale,DLD
DXB-100538,2026-03-20,Al Barsha,apartment,3 BR,93.1,975250.0,3.0,0,Sale,DLD
DXB-100155,2024-01-14,Deira,villa,3 BR,119.7,923402.0,3.0,1,Sale,Broker
DXB-100796,2025-02-09,Arabian Ranches,Apartment,Studio,125.9,2507495.0,0.0,2,Sale,Broker
DXB-101224,2024-04-18,Jumeirah,Apartment,Studio,229.5,5302999.0,0.0,0,Sale,DLD
DXB-100977,09-Aug-2024,Mirdif,Apartment,2 BR,231.3,3580103.0,2.0,1,Sale,DLD
DXB-101199,2023-07-03,Business Bay,town house,3 BR,133.3,889496.0,3.0,0, Sale ,DLD
DXB-100082,12-Jun-2025,JLT,Townhouse,2 BR,80.5,1978782.0,2.0,2,Sale,DLD
DXB-101413,2025-04-06,Arabian Ranches,Hotel Apartment,Studio,67.3,1947618.0,0.0,1,Sale,DLD
DXB-101250,2024-02-05,Palm Jumeirah,Apartment,3 BR,401.7,10167674.0,3.0,2,Mortgage,DLD
DXB-100366,2025-08-13,International City,Townhouse,3 BR,119.5,1109881.0,3.0,2,Sale,Broker
DXB-101317,2023-05-12,Palm Jumeirah,apartment,3 BR,94.9,,3.0,1,Sale,DLD
DXB-100861,2026-06-16,International City,Townhouse ,4 BR,,520265.0,4.0,1,Mortgage,DLD
DXB-101135,2024-03-29,Mirdif,APT,2 BR,104.4,1310968.0,,2,Sale,DLD
DXB-100611,2026-03-13,Arabian Ranches,Villa,5 BR,95.0,1104919.0,5.0,2,Sale,Developer
DXB-100348,2023-08-22,Downtown Dubai,VILLA,3 BR,167.8,7035755.0,3.0,1,Mortgage,DLD
DXB-101208,2025-02-25,Business Bay,Apartment ,2 BR,734.9,8133365.0,2.0,3,Mortgage,DLD
DXB-101374,2026-07-09,Jumeirah Lake Towers ,Hotel Apartment,2 BR,347.4,6825326.0,2.0,2,Sale,DLD
DXB-100166,2024-02-10,Jumeirah,Townhouse,2 BR,152.2,5930532.0,2.0,2,Mortgage,DLD
DXB-100856,2026-05-15,Dubai Hills Estate,Townhouse,4 BR,83.8,3084718.0,4.0,2,Mortgage,DLD
DXB-101158,2026-05-14,Jumeirah Village Circle,apartment,2 BR,113.7,1664328.0,2.0,3,Mortgage,Broker
DXB-101437,2025-04-25,Mirdif,Apartment,2 BR,46.8,633402.0,2.0,2,Sale,DLD
DXB-100546,2025-09-17,Palm Jumeirah,Apartment,3 BR,111.1,2958540.0,3.0,3,Sale,Developer
DXB-100204,2026-07-25,Jumeirah Lake Towers,Apartment,2 BR,197.6,2759981.0,2.0,0,Mortgage,Developer
DXB-101325,2025-11-27,Dubai Hills Estate,Penthouse,3 BR,252.4,8946089.0,3.0,0,Mortgage,DLD
DXB-100709,2024-07-04,Deira,Apartment,Studio,104.6,1075523.0,0.0,1,Sale,DLD
DXB-100605,2024-01-26,Jumeirah Village Circle,Townhouse,3 BR,176.7,1529473.0,3.0,3,Mortgage,DLD
DXB-101373,2026-05-03,Deira,Townhouse,2 BR,126.8,1183271.0,2.0,0,Sale,DLD
DXB-100186,2023-01-12,Jumeirah,Apartment,3 BR,55.3,1599417.0,3.0,2,Sale,Broker
DXB-100777,2025-01-14,Deira,APARTMENT,3 BR,142.4,1824254.0,3.0,3,Sale,DLD
DXB-101470,2025-04-27,Palm Jumeirah,Hotel Apartment,2 BR,257.5,9315502.0,2.0,0,Sale,DLD
DXB-101282,2024-06-27,Jumeirah Village Circle,Apartment,3 BR,234.8,3097668.0,,0,Sale,Broker
DXB-100009,2023-09-14,Deira,Apartment,3 BR,111.4,1291271.0,3.0,1,Sale,DLD
DXB-100010,2023-08-20,Dubai Hills Estate,Apartment,1 BR,93.6,1694338.0,1.0,2,Sale,DLD
DXB-101116,2023-10-27,Dubai Marina,Apartment,3 BR,113.7,1915422.0,3.0,2,Sale,DLD
DXB-101308,2025-06-09,Deira,Apartment,1 BR,68.9,1034328.0,1.0,2,Sale,Broker
DXB-100721,09-Nov-2024,Dubai Silicon Oasis,Apartment,3 BR,154.9,2339484.0,3.0,1,Sale,DLD
DXB-100630,2025-01-05,Palm Jumeirah,Hotel Apartment,Studio,100.1,3311598.0,0.0,1,Sale,Broker
DXB-100981,09/02/2025,Downtown Dubai,Townhouse,2 BR,32.1,1260307.0,2.0,3,Mortgage,DLD
DXB-100746,2024-05-02,Palm Jumeirah,Apartment,2 BR,114.9,3102965.0,2.0,3,Sale,DLD
DXB-101116,2023-10-27,Dubai Marina,Apartment,3 BR,113.7,1915422.0,3.0,2,Sale,DLD
DXB-100555,03-Aug-2024,Palm Jumeirah,Apartment,3 BR,115.5,"AED 3,279,499",3.0,0,Mortgage,Developer
DXB-100289,2024-08-18,Jumeirah Village Circle,APT,2 BR,44.1,611293.0,2.0,3,Sale,DLD
DXB-100728,2025-09-27,Dubai Hills Estate,Apartment,Studio,137.2,2100218.0,0.0,1,Mortgage,DLD
DXB-100427,2026-04-07,Bur Dubai,Townhouse,3 BR,106.6,823399.0,3.0,3,Sale, DLD 
DXB-100561,2024-03-15,Jumeirah Village Circle,Apartment,2 BR,242.9,3775857.0,2.0,2,Sale,Broker
DXB-100793,2026-08-20,International City,Apartment,2 BR,124.7,1249630.0,2.0,2,Sale,Developer
DXB-101102,2024-11-29,Jumeirah Village Circle ,Townhouse,2 BR,120.2,1260510.0,2.0,3, Mortgage ,DLD
DXB-101436,2023-07-11,International City,Apartment,Studio,164.8,"AED 2,454,544",0.0,1,Mortgage,DLD
DXB-101057,2025-09-07,Al Barsha,Apartment,1 BR,128.5,1949251.0,1.0,1,Sale,Broker
DXB-100121,2026-07-05,Mirdif,Villa,6 BR,85.8,1848145.0,6.0,1,Mortgage,DLD
DXB-100656,2023-07-23,Al Barsha,Penthouse,4 BR,,2683845.0,4.0,3,Mortgage,Developer
DXB-101073,2024-11-13,Mirdif,Hotel Apartment,2 BR,92.3,1126072.0,,3,Sale,Broker
DXB-100767,2025-08-12,Jumeirah,Apartment,2 BR,106.9,2863827.0,2.0,2,Sale,DLD
DXB-100151,2025-08-23,Business Bay,Penthouse,4 BR,84.9,2197428.0,4.0,2,Sale,Broker
DXB-101384,2024-10-12,Dubai Hills Estate,Hotel Apartment,Studio,81.6,1997478.0,0.0,3,Sale,Developer
DXB-100112,2024-02-21,Dubai Marina,Apartment ,3 BR,89.5,2024422.0,3.0,1,Sale,Broker
DXB-100833,2026-02-11,International City,Villa,6 BR,182.8,1297033.0,6.0,2, Sale ,Developer
DXB-101105,2023-09-27,Palm Jumeirah,town house,2 BR,75.1,2915617.0,2.0,1,Sale,DLD
DXB-100423,2026-07-20,Dubai Hills Estate,Apartment,2 BR,78.1,1202327.0,2.0,2,Mortgage,DLD
DXB-100872,2025-11-10,Deira,Hotel Apartment,1 BR,25.9,474867.0,1.0,3,Sale,DLD
DXB-100914,2025-10-26,Jumeirah,Hotel Apartment,Studio,496.1,18342335.0,0.0,3,Sale,DLD
DXB-100918,2024-11-10,Dubai Marina,Apartment,2 BR,73.1,1766531.0,2.0,0,Sale,DLD
DXB-100051,2023-09-22,Jumeirah Village Circle,Apartment,Studio,53.2,757963.0,0.0,1,Mortgage,DLD
DXB-100130,2025-10-05,Dubai Hills Estate,Apartment,Studio,120.8,2768511.0,0.0,1,Sale,DLD
DXB-100461,2025-07-17,Mirdif,Apartment,2 BR,151.6,1544855.0,2.0,3,Sale,DLD
DXB-101033,2024-08-05,Jumeirah Lake Towers ,Hotel Apartment,1 BR,63.6,1560044.0,1.0,3,Sale,DLD
DXB-100850,2023-04-01,Jumeirah,Apartment ,Studio,231.2,7149177.0,0.0,2,Mortgage,Broker
DXB-100133,2023-05-09,Downtown Dubai,Apartment,Studio,126.6,818547.0,0.0,0,Sale, Broker 
DXB-100000,2025-08-02,Jumeirah,Townhouse,4 BR,196.6,5693580.0,4.0,2,Mortgage,Broker
DXB-101381,2026-01-19,Downtown Dubai,Apartment,3 BR,108.2,3600677.0,3.0,3,Sale,DLD
DXB-101210,2023-07-10,Jumeirah Village Circle ,Townhouse ,2 BR,89.2,,2.0,2,Sale,Developer
DXB-101445,2025-01-14,,VILLA,3 BR,84.8,4171707.0,3.0,0,Mortgage,Broker
DXB-101201,2024-08-06,Jumeirah,Villa,4 BR,61.6,1781308.0,4.0,3,Mortgage,DLD
DXB-100699,2023-01-31,,Apartment,3 BR,76.8,1941676.0,3.0,0,Sale,DLD
DXB-101042,2026-04-15,Jumeirah,Villa,4 BR,129.4,"AED 2,755,141",4.0,2,Sale,DLD
DXB-100986,2025-10-04,Jumeirah Lake Towers,APARTMENT,Studio,136.6,1800264.0,0.0,2,Mortgage,Broker
DXB-101375,2025-06-26,Dubai Silicon Oasis,Apartment ,Studio,132.3,1473548.0,0.0,2,Sale,Developer
DXB-101307,2025-02-12,Jumeirah,villa,6 BR,111.8,,6.0,3,Sale,Broker
DXB-100411,2023-12-26,Mirdif,Villa,5 BR,49.0,722407.0,5.0,0,Mortgage,DLD
DXB-100322,2026-01-10,Jumeirah,Apartment,3 BR,132.7,2835035.0,3.0,3,Mortgage,Broker
DXB-100001,2025-04-18,Arabian Ranches,apartment,2 BR,72.6,2316152.0,2.0,0,Sale,Broker
DXB-100111,2025-05-08,Jumeirah,Apartment,1 BR,122.8,3531442.0,1.0,2,Sale,DLD
DXB-100435,2026-08-19,International City,APARTMENT,2 BR,129.9,1978355.0,2.0,0,Sale,DLD
DXB-100452,2026-02-03,Palm Jumeirah,Villa,6 BR,139.0,4727554.0,6.0,2,Mortgage,Broker
DXB-100038,08-30-2025,jlt,Apartment,3 BR,106.8,1639937.0,3.0,3,Sale,DLD
DXB-100183,2024-09-08,Dubai Marina,Apartment,Studio,76.2,509058.0,0.0,2,Sale,DLD
DXB-101474,2023-05-20,Deira,Apartment,3 BR,,1153431.0,3.0,0,Sale,Developer
DXB-100879,2024-09-20,Dubai Marina,Villa,5 BR,82.3,2391405.0,5.0,0,Sale,DLD
DXB-100217,2023-09-23,Palm Jumeirah,Apartment,3 BR,127.6,3157910.0,3.0,2,Sale,DLD
DXB-100998,2023-11-02,Arabian Ranches,Hotel Apartment,2 BR,166.6,,2.0,2,Mortgage,DLD
DXB-101088,2025-02-19,Mirdif,apartment,3 BR,134.2,"AED 2,017,641",3.0,1,Sale,DLD
DXB-100854,2024-12-14,Al Barsha,Apartment,3 BR,112.6,1474989.0,3.0,1,Sale,DLD
DXB-100306,2024-09-20,Jumeirah Lake Towers,Apartment,1 BR,58.4,"AED 1,090,583",1.0,0,Sale,DLD
DXB-100729,2024-10-24,International City,Apartment,1 BR,86.8,1206546.0,1.0,2,Sale,Developer
DXB-100440,2024-02-28,Mirdif,Penthouse,4 BR,79.7,976447.0,4.0,0,Mortgage,Developer
DXB-101030,2025-09-23,Dubai Silicon Oasis,Villa,5 BR,85.6,1231106.0,5.0,1,Sale,DLD
DXB-100549,2025-10-31,International City,Apartment,3 BR,187.9,1064254.0,3.0,1,Sale,Broker
DXB-100313,2025-12-31,Business Bay,APARTMENT,2 BR,69.1,1699713.0,2.0,1,Sale,DLD
DXB-100969,2024-08-28,International City,Apartment,1 BR,47.6,315327.0,1.0,1,Sale,DLD
DXB-101150,2025-02-17,Jumeirah Lake Towers ,Apartment,3 BR,89.7,1248254.0,3.0,1, Mortgage ,Broker
DXB-100700,2024-01-15,Jumeirah Village Circle ,Apartment,1 BR,,947247.0,1.0,1,Sale,DLD
DXB-100331,26/08/2023,Deira,apartment,Studio,84.0,1279034.0,0.0,1,Mortgage,DLD
DXB-100036,2023-08-24,Deira,Apartment,Studio,108.0,1005507.0,0.0,1,Sale,DLD
DXB-100110,2024-03-21,Dubai Silicon Oasis,Apartment,Studio,83.9,824535.0,0.0,3,Sale,Broker
