Transaction_ID,Transaction_Date,Area,Property_Type,Property_Sub_Type,Property_Size_SqM,Transaction_Amount_AED,Rooms,Parking_Spaces,Transaction_Type,Source_Channel
dxb-100967,2023-11-04,business bay,apartment,1 br,156.5,2986788.0,1.0,1,mortgage,broker
dxb-101297,2024-07-21,jumeirah,apartment,2 br,208.4,2418980.0,2.0,1,mortgage,dld
dxb-100468,2026-02-22,al barsha,apartment,studio,173.1,2853707.0,0.0,1,mortgage,dld
dxb-100647,2025-12-25,international city,apartment,3 br,156.8,1170430.0,3.0,2,mortgage,dld
dxb-101097,2023-01-17,jvc,townhouse,4 br,56.1,678351.0,4.0,2,sale,dld
dxb-100033,2025-04-05,downtown dubai,apartment,3 br,238.8,6642483.0,3.0,2,mortgage,dld
dxb-100416,2026-08-28,international city,apartment,studio,66.4,661395.0,0.0,2,sale,developer
dxb-100809,2025-10-11,international city,hotel apartment,1 br,43.0,550398.0,1.0,1,sale,developer
dxb-100247,2026-08-18,downtown dubai,apartment,1 br,63.9,2502225.0,1.0,3,sale,broker
dxb-100930,2023-09-06,arabian ranches,apartment,3 br,271.4,5387512.0,3.0,0,sale,dld
dxb-100937,2023-12-13,al barsha,apartment,studio,111.0,2135453.0,0.0,2,mortgage,dld
dxb-100439,2025-12-01,deira,villa,4 br,48.8,434705.0,4.0,3,sale,developer
dxb-101350,2024-08-07,international city,townhouse,2 br,85.2,771006.0,2.0,2,mortgage,dld
dxb-101148,2025-09-20,deira,apartment,3 br,176.5,2318209.0,3.0,3,sale,broker
dxb-100216,2025-07-06,dubai marina,apartment,3 br,125.4,2654855.0,3.0,2,sale,broker
dxb-101488,2024-05-07,international city,penthouse,4 br,167.5,3194179.0,4.0,0,sale,dld
dxb-101096,2025-04-06,dubai silicon oasis,apartment,2 br,122.5,1572735.0,2.0,1,mortgage,developer
dxb-100543,2025-08-31,jumeirah,hotel apartment,1 br,33.9,956801.0,1.0,1,mortgage,broker
dxb-101123,2025-07-29,business bay,apartment,3 br,177.0,3889485.0,3.0,0,sale,broker
dxb-101286,2024-04-27,arabian ranches,apartment,2 br,88.9,2147045.0,2.0,1,mortgage,dld
dxb-100493,2026-03-04,jumeirah,apartment,2 br,135.6,4438825.0,2.0,1,mortgage,dld
dxb-101205,2023-02-18,deira,apartment,3 br,63.1,805432.0,3.0,2,sale,broker
dxb-100464,2023-04-02,dubai hills estate,villa,6 br,95.3,3498830.0,6.0,3,sale,developer
dxb-100391,2023-10-24,al barsha,apartment,2 br,181.4,3495619.0,2.0,3,mortgage,dld
dxb-101473,2024-03-28,jumeirah village circle,apartment,studio,82.0,1166423.0,0.0,0,sale,dld
dxb-100438,2023-06-01,mirdif,townhouse,2 br,47.2,671255.0,2.0,3,sale,dld
dxb-101464,2025-06-30,palm jumeirah,villa,5 br,85.2,4503082.0,5.0,2,sale,developer
dxb-100582,2023-11-11,business bay,apartment,studio,93.0,1723330.0,0.0,1,sale,developer
dxb-100860,2026-04-18,dubai silicon oasis,townhouse,3 br,163.6,3577320.0,3.0,1,sale,dld
dxb-100326,2024-10-26,jumeirah village circle,townhouse,2 br,91.3,1162114.0,2.0,2,mortgage,dld
dxb-100226,2025-11-12,dubai silicon oasis,apartment,studio,74.9,741391.0,0.0,3,sale,dld
dxb-100465,2024-04-12,jumeirah,villa,3 br,39.6,1236024.0,3.0,2,sale,developer
dxb-100553,2025-10-18,arabian ranches,hotel apartment,2 br,164.5,4211570.0,2.0,2,sale,broker
dxb-100061,2026-08-04,jumeirah lake towers,apartment,1 br,84.2,1720069.0,1.0,0,mortgage,dld
dxb-100418,2023-09-19,downtown dubai,apartment,3 br,138.5,3669793.0,3.0,2,sale,dld
dxb-101113,2026-03-25,mirdif,hotel apartment,studio,100.4,2007551.0,0.0,3,mortgage,dld
dxb-100708,2026-05-25,al barsha,apartment,1 br,274.7,1257587.0,1.0,1,sale,dld
dxb-101475,2023-05-22,jumeirah lake towers,apartment,2 br,106.6,2375696.0,2.0,1,sale,dld
dxb-100538,2026-03-20,al barsha,apartment,3 br,93.1,975250.0,3.0,0,sale,dld
dxb-100155,2024-01-14,deira,villa,3 br,119.7,923402.0,3.0,1,sale,broker
dxb-100796,2025-02-09,arabian ranches,apartment,studio,125.9,2507495.0,0.0,2,sale,broker
dxb-101224,2024-04-18,jumeirah,apartment,studio,229.5,5302999.0,0.0,0,sale,dld
dxb-100977,2024-08-09,mirdif,apartment,2 br,231.3,3580103.0,2.0,1,sale,dld
dxb-101199,2023-07-03,business bay,townhouse,3 br,133.3,889496.0,3.0,0,sale,dld
dxb-100082,2025-06-12,jlt,townhouse,2 br,80.5,1978782.0,2.0,2,sale,dld
dxb-101413,2025-04-06,arabian ranches,hotel apartment,studio,67.3,1947618.0,0.0,1,sale,dld
dxb-101250,2024-02-05,palm jumeirah,apartment,3 br,401.7,10167674.0,3.0,2,mortgage,dld
dxb-100366,2025-08-13,international city,townhouse,3 br,119.5,1109881.0,3.0,2,sale,broker
dxb-101317,2023-05-12,palm jumeirah,apartment,3 br,94.9,1941676.0,3.0,1,sale,dld
dxb-101135,2024-03-29,mirdif,apartment,2 br,104.4,1310968.0,2.0,2,sale,dld
dxb-100611,2026-03-13,arabian ranches,villa,5 br,95.0,1104919.0,5.0,2,sale,developer
dxb-100348,2023-08-22,downtown dubai,villa,3 br,167.8,7035755.0,3.0,1,mortgage,dld
dxb-101208,2025-02-25,business bay,apartment,2 br,734.9,8133365.0,2.0,3,mortgage,dld
dxb-101374,2026-07-09,jumeirah lake towers,hotel apartment,2 br,347.4,6825326.0,2.0,2,sale,dld
dxb-100166,2024-02-10,jumeirah,townhouse,2 br,152.2,5930532.0,2.0,2,mortgage,dld
dxb-100856,2026-05-15,dubai hills estate,townhouse,4 br,83.8,3084718.0,4.0,2,mortgage,dld
dxb-101158,2026-05-14,jumeirah village circle,apartment,2 br,113.7,1664328.0,2.0,3,mortgage,broker
dxb-101437,2025-04-25,mirdif,apartment,2 br,46.8,633402.0,2.0,2,sale,dld
dxb-100546,2025-09-17,palm jumeirah,apartment,3 br,111.1,2958540.0,3.0,3,sale,developer
dxb-100204,2026-07-25,jumeirah lake towers,apartment,2 br,197.6,2759981.0,2.0,0,mortgage,developer
dxb-101325,2025-11-27,dubai hills estate,penthouse,3 br,252.4,8946089.0,3.0,0,mortgage,dld
dxb-100709,2024-07-04,deira,apartment,studio,104.6,1075523.0,0.0,1,sale,dld
dxb-100605,2024-01-26,jumeirah village circle,townhouse,3 br,176.7,1529473.0,3.0,3,mortgage,dld
dxb-101373,2026-05-03,deira,townhouse,2 br,126.8,1183271.0,2.0,0,sale,dld
dxb-100186,2023-01-12,jumeirah,apartment,3 br,55.3,1599417.0,3.0,2,sale,broker
dxb-100777,2025-01-14,deira,apartment,3 br,142.4,1824254.0,3.0,3,sale,dld
dxb-101470,2025-04-27,palm jumeirah,hotel apartment,2 br,257.5,9315502.0,2.0,0,sale,dld
dxb-101282,2024-06-27,jumeirah village circle,apartment,3 br,234.8,3097668.0,3.0,0,sale,broker
dxb-100009,2023-09-14,deira,apartment,3 br,111.4,1291271.0,3.0,1,sale,dld
dxb-100010,2023-08-20,dubai hills estate,apartment,1 br,93.6,1694338.0,1.0,2,sale,dld
dxb-101116,2023-10-27,dubai marina,apartment,3 br,113.7,1915422.0,3.0,2,sale,dld
dxb-101308,2025-06-09,deira,apartment,1 br,68.9,1034328.0,1.0,2,sale,broker
dxb-100721,2024-11-09,dubai silicon oasis,apartment,3 br,154.9,2339484.0,3.0,1,sale,dld
dxb-100630,2025-01-05,palm jumeirah,hotel apartment,studio,100.1,3311598.0,0.0,1,sale,broker
dxb-100981,2025-02-09,downtown dubai,townhouse,2 br,32.1,1260307.0,2.0,3,mortgage,dld
dxb-100746,2024-05-02,palm jumeirah,apartment,2 br,114.9,3102965.0,2.0,3,sale,dld
dxb-100555,2024-08-03,palm jumeirah,apartment,3 br,115.5,3279499.0,3.0,0,mortgage,developer
dxb-100289,2024-08-18,jumeirah village circle,apartment,2 br,44.1,611293.0,2.0,3,sale,dld
dxb-100728,2025-09-27,dubai hills estate,apartment,studio,137.2,2100218.0,0.0,1,mortgage,dld
dxb-100427,2026-04-07,bur dubai,townhouse,3 br,106.6,823399.0,3.0,3,sale,dld
dxb-100561,2024-03-15,jumeirah village circle,apartment,2 br,242.9,3775857.0,2.0,2,sale,broker
dxb-100793,2026-08-20,international city,apartment,2 br,124.7,1249630.0,2.0,2,sale,developer
dxb-101102,2024-11-29,jumeirah village circle,townhouse,2 br,120.2,1260510.0,2.0,3,mortgage,dld
dxb-101436,2023-07-11,international city,apartment,studio,164.8,2454544.0,0.0,1,mortgage,dld
dxb-101057,2025-09-07,al barsha,apartment,1 br,128.5,1949251.0,1.0,1,sale,broker
dxb-100121,2026-07-05,mirdif,villa,6 br,85.8,1848145.0,6.0,1,mortgage,dld
dxb-100656,2023-07-23,al barsha,penthouse,4 br,114.8,2683845.0,4.0,3,mortgage,developer
dxb-101073,2024-11-13,mirdif,hotel apartment,2 br,92.3,1126072.0,2.0,3,sale,broker
dxb-100767,2025-08-12,jumeirah,apartment,2 br,106.9,2863827.0,2.0,2,sale,dld
dxb-100151,2025-08-23,business bay,penthouse,4 br,84.9,2197428.0,4.0,2,sale,broker
dxb-101384,2024-10-12,dubai hills estate,hotel apartment,studio,81.6,1997478.0,0.0,3,sale,developer
dxb-100112,2024-02-21,dubai marina,apartment,3 br,89.5,2024422.0,3.0,1,sale,broker
dxb-100833,2026-02-11,international city,villa,6 br,182.8,1297033.0,6.0,2,sale,developer
dxb-101105,2023-09-27,palm jumeirah,townhouse,2 br,75.1,2915617.0,2.0,1,sale,dld
dxb-100423,2026-07-20,dubai hills estate,apartment,2 br,78.1,1202327.0,2.0,2,mortgage,dld
dxb-100872,2025-11-10,deira,hotel apartment,1 br,25.9,474867.0,1.0,3,sale,dld
dxb-100914,2025-10-26,jumeirah,hotel apartment,studio,496.1,18342335.0,0.0,3,sale,dld
dxb-100918,2024-11-10,dubai marina,apartment,2 br,73.1,1766531.0,2.0,0,sale,dld
dxb-100130,2025-10-05,dubai hills estate,apartment,studio,120.8,2768511.0,0.0,1,sale,dld
dxb-100461,2025-07-17,mirdif,apartment,2 br,151.6,1544855.0,2.0,3,sale,dld
dxb-101033,2024-08-05,jumeirah lake towers,hotel apartment,1 br,63.6,1560044.0,1.0,3,sale,dld
dxb-100850,2023-04-01,jumeirah,apartment,studio,231.2,7149177.0,0.0,2,mortgage,broker
dxb-100133,2023-05-09,downtown dubai,apartment,studio,126.6,818547.0,0.0,0,sale,broker
dxb-100000,2025-08-02,jumeirah,townhouse,4 br,196.6,5693580.0,4.0,2,mortgage,broker
dxb-101381,2026-01-19,downtown dubai,apartment,3 br,108.2,3600677.0,3.0,3,sale,dld
dxb-101210,2023-07-10,jumeirah village circle,townhouse,2 br,89.2,2165738.5,2.0,2,sale,developer
dxb-101445,2025-01-14,Unknown,villa,3 br,84.8,4171707.0,3.0,0,mortgage,broker
dxb-101201,2024-08-06,jumeirah,villa,4 br,61.6,1781308.0,4.0,3,mortgage,dld
dxb-100699,2023-01-31,Unknown,apartment,3 br,76.8,1941676.0,3.0,0,sale,dld
dxb-101042,2026-04-15,jumeirah,villa,4 br,129.4,2755141.0,4.0,2,sale,dld
dxb-100986,2025-10-04,jumeirah lake towers,apartment,studio,136.6,1800264.0,0.0,2,mortgage,broker
dxb-101375,2025-06-26,dubai silicon oasis,apartment,studio,132.3,1473548.0,0.0,2,sale,developer
dxb-101307,2025-02-12,jumeirah,villa,6 br,111.8,2952783.0,6.0,3,sale,broker
dxb-100411,2023-12-26,mirdif,villa,5 br,49.0,722407.0,5.0,0,mortgage,dld
dxb-100322,2026-01-10,jumeirah,apartment,3 br,132.7,2835035.0,3.0,3,mortgage,broker
dxb-100001,2025-04-18,arabian ranches,apartment,2 br,72.6,2316152.0,2.0,0,sale,broker
dxb-100111,2025-05-08,jumeirah,apartment,1 br,122.8,3531442.0,1.0,2,sale,dld
dxb-100435,2026-08-19,international city,apartment,2 br,129.9,1978355.0,2.0,0,sale,dld
dxb-100452,2026-02-03,palm jumeirah,villa,6 br,139.0,4727554.0,6.0,2,mortgage,broker
dxb-100038,2025-08-30,jlt,apartment,3 br,106.8,1639937.0,3.0,3,sale,dld
dxb-100183,2024-09-08,dubai marina,apartment,studio,76.2,509058.0,0.0,2,sale,dld
dxb-101474,2023-05-20,deira,apartment,3 br,114.1,1153431.0,3.0,0,sale,developer
dxb-100879,2024-09-20,dubai marina,villa,5 br,82.3,2391405.0,5.0,0,sale,dld
dxb-100217,2023-09-23,palm jumeirah,apartment,3 br,127.6,3157910.0,3.0,2,sale,dld
dxb-100998,2023-11-02,arabian ranches,hotel apartment,2 br,166.6,2330081.5,2.0,2,mortgage,dld
dxb-101088,2025-02-19,mirdif,apartment,3 br,134.2,2017641.0,3.0,1,sale,dld
dxb-100854,2024-12-14,al barsha,apartment,3 br,112.6,1474989.0,3.0,1,sale,dld
dxb-100306,2024-09-20,jumeirah lake towers,apartment,1 br,58.4,1090583.0,1.0,0,sale,dld
dxb-100729,2024-10-24,international city,apartment,1 br,86.8,1206546.0,1.0,2,sale,developer
dxb-100440,2024-02-28,mirdif,penthouse,4 br,79.7,976447.0,4.0,0,mortgage,developer
dxb-101030,2025-09-23,dubai silicon oasis,villa,5 br,85.6,1231106.0,5.0,1,sale,dld
dxb-100549,2025-10-31,international city,apartment,3 br,187.9,1064254.0,3.0,1,sale,broker
dxb-100313,2025-12-31,business bay,apartment,2 br,69.1,1699713.0,2.0,1,sale,dld
dxb-100969,2024-08-28,international city,apartment,1 br,47.6,315327.0,1.0,1,sale,dld
dxb-101150,2025-02-17,jumeirah lake towers,apartment,3 br,89.7,1248254.0,3.0,1,mortgage,broker
dxb-100700,2024-01-15,jumeirah village circle,apartment,1 br,110.4,947247.0,1.0,1,sale,dld
dxb-100331,2023-08-26,deira,apartment,studio,84.0,1279034.0,0.0,1,mortgage,dld
dxb-100036,2023-08-24,deira,apartment,studio,108.0,1005507.0,0.0,1,sale,dld
dxb-100110,2024-03-21,dubai silicon oasis,apartment,studio,83.9,824535.0,0.0,3,sale,broker
dxb-101064,2024-12-31,jumeirah,apartment,studio,96.0,2776008.0,0.0,0,sale,dld
dxb-101141,2023-04-07,deira,townhouse,2 br,56.3,886136.0,2.0,1,sale,dld
dxb-100915,2023-03-09,downtown dubai,hotel apartment,studio,177.1,6009038.0,0.0,0,mortgage,dld
dxb-101218,2024-03-02,al barsha,villa,3 br,244.7,2928715.0,3.0,1,sale,dld
dxb-100926,2026-05-25,al barsha,apartment,3 br,136.6,2138881.0,3.0,3,sale,dld
dxb-100745,2025-07-04,mirdif,apartment,studio,75.4,551914.0,0.0,2,sale,developer
dxb-100614,2024-08-01,jumeirah,apartment,studio,195.8,3639810.0,0.0,3,sale,dld
dxb-100775,2023-12-23,jumeirah village circle,penthouse,2 br,107.0,1737798.0,2.0,2,mortgage,broker
dxb-101014,2023-11-18,Unknown,apartment,2 br,37.2,697099.0,2.0,1,sale,broker
dxb-100713,2023-05-27,business bay,hotel apartment,1 br,105.2,60000000.0,1.0,2,sale,developer
dxb-100577,2026-03-09,Unknown,villa,3 br,145.6,2341519.0,3.0,3,mortgage,broker
dxb-100163,2023-02-27,jumeirah lake towers,apartment,1 br,228.3,3926897.0,1.0,3,sale,developer
dxb-100263,2024-01-24,deira,apartment,studio,53.7,740785.0,0.0,2,sale,dld
dxb-100231,2023-07-02,business bay,apartment,2 br,77.1,2601714.0,2.0,1,sale,developer
dxb-100302,2023-07-27,international city,apartment,studio,148.4,1467805.0,0.0,3,mortgage,dld
dxb-101492,2024-03-05,arabian ranches,villa,6 br,164.0,3098957.0,6.0,2,sale,dld
dxb-100927,2025-09-21,jumeirah village circle,penthouse,2 br,107.0,934945.0,2.0,0,sale,dld
dxb-100175,2025-02-02,dubai silicon oasis,apartment,1 br,54.0,500353.0,1.0,2,sale,dld
dxb-101146,2023-08-20,palm jumeirah,townhouse,4 br,83.1,3552504.0,4.0,0,mortgage,broker
dxb-100149,2025-12-13,downtown dubai,apartment,1 br,124.7,3608491.0,1.0,1,sale,broker
dxb-101461,2024-12-05,dubai hills estate,apartment,2 br,58.0,1418446.0,2.0,1,sale,broker
dxb-101206,2023-05-15,bur dubai,villa,4 br,130.1,2099034.0,4.0,3,mortgage,dld
dxb-100071,2024-05-27,al barsha,apartment,studio,95.0,1269275.0,0.0,3,sale,dld
dxb-100168,2023-07-23,deira,apartment,2 br,107.0,975901.0,2.0,1,mortgage,dld
dxb-100455,2023-08-05,deira,apartment,studio,46.9,525154.0,0.0,1,sale,dld
dxb-100089,2023-03-16,al barsha,apartment,1 br,137.1,2144460.0,1.0,2,sale,dld
dxb-100117,2024-03-16,international city,villa,5 br,190.1,2702631.0,5.0,3,sale,dld
dxb-100487,2025-03-14,mirdif,apartment,3 br,110.4,1310070.0,3.0,2,mortgage,dld
dxb-100321,2024-07-17,jvc,apartment,2 br,89.7,1821374.0,2.0,2,sale,developer
dxb-101335,2023-01-12,palm jumeirah,penthouse,4 br,207.9,8854875.0,4.0,0,sale,dld
dxb-101423,2025-08-21,palm jumeirah,apartment,3 br,114.1,1941676.0,3.0,3,sale,broker
dxb-100459,2023-04-29,dubai hills estate,villa,6 br,71.0,1437409.0,6.0,1,mortgage,dld
dxb-101487,2026-07-21,business bay,apartment,2 br,207.7,4038743.0,2.0,3,mortgage,dld
dxb-101469,2023-08-13,jumeirah,apartment,studio,75.4,1823063.0,0.0,3,sale,broker
dxb-101166,2023-12-02,palm jumeirah,townhouse,2 br,97.4,3037592.0,2.0,2,sale,dld
dxb-100241,2025-11-21,business bay,townhouse,3 br,168.6,3916890.0,3.0,2,sale,dld
dxb-100698,2026-05-08,jumeirah lake towers,villa,5 br,211.6,4612842.0,5.0,0,sale,broker
dxb-100841,2024-08-14,al barsha,townhouse,3 br,200.3,2843946.0,3.0,3,mortgage,dld
dxb-100913,2025-08-01,dubai silicon oasis,hotel apartment,2 br,104.4,1027837.0,2.0,0,sale,dld
dxb-101087,2023-12-24,bur dubai,townhouse,4 br,122.4,1839881.0,4.0,3,mortgage,dld
dxb-100702,2023-11-07,business bay,apartment,3 br,54.1,1029361.0,3.0,3,mortgage,broker
dxb-101143,2023-02-04,palm jumeirah,townhouse,4 br,26.1,977877.0,4.0,1,sale,broker
dxb-100584,2024-05-28,jumeirah,hotel apartment,1 br,106.4,2526251.0,1.0,3,sale,dld
dxb-100979,2025-07-13,jumeirah village circle,apartment,2 br,84.6,1028909.0,2.0,0,sale,dld
dxb-100692,2025-07-19,jumeirah village circle,apartment,1 br,334.3,6432230.0,1.0,0,mortgage,broker
dxb-100270,2024-10-17,jumeirah village circle,apartment,1 br,201.8,3023356.0,1.0,1,sale,dld
dxb-100595,2025-07-31,jumeirah lake towers,apartment,studio,47.1,1073734.0,0.0,3,sale,developer
dxb-100785,2026-07-01,dubai silicon oasis,apartment,2 br,141.2,2234457.0,2.0,1,mortgage,dld
dxb-100496,2025-03-25,downtown dubai,apartment,2 br,170.0,5995875.0,2.0,0,sale,dld
dxb-100220,2023-01-30,arabian ranches,apartment,2 br,107.0,1958325.0,2.0,0,sale,dld
dxb-101340,2024-05-06,dubai marina,apartment,3 br,303.2,8715772.0,3.0,3,sale,dld
dxb-100877,2023-07-20,business bay,apartment,1 br,127.4,1989452.0,1.0,2,mortgage,dld
dxb-100920,2024-09-14,mirdif,apartment,3 br,90.8,933481.0,3.0,1,sale,dld
dxb-101084,2026-06-13,al barsha,hotel apartment,1 br,187.2,4442503.0,1.0,1,sale,dld
dxb-100984,2025-04-12,deira,apartment,2 br,76.8,1113880.0,2.0,0,sale,developer
dxb-101155,2024-12-04,jumeirah village circle,apartment,studio,86.3,1154886.0,0.0,2,sale,broker
dxb-100312,2026-07-13,bur dubai,apartment,2 br,132.3,1721553.0,2.0,2,sale,dld
dxb-101412,2025-02-15,dubai hills estate,townhouse,4 br,133.9,4042278.0,4.0,0,sale,developer
dxb-100507,2023-12-01,deira,townhouse,4 br,327.1,4390739.0,4.0,3,sale,broker
dxb-100393,2025-03-05,jumeirah village circle,villa,3 br,151.7,2172193.0,3.0,1,sale,dld
dxb-100409,2025-10-27,al barsha,hotel apartment,1 br,278.1,2997129.0,1.0,0,sale,dld
dxb-100677,2024-12-16,jumeirah,apartment,1 br,156.8,3765651.0,1.0,3,mortgage,dld
dxb-101434,2025-06-05,dubai silicon oasis,apartment,3 br,99.6,1718314.0,3.0,1,sale,dld
dxb-100328,2026-07-17,dubai hills estate,villa,6 br,60.3,2888854.0,6.0,3,mortgage,broker
dxb-101036,2026-08-14,arabian ranches,apartment,studio,62.2,1654066.0,0.0,1,sale,dld
dxb-100085,2026-03-01,dubai hills estate,apartment,2 br,135.4,3052579.0,2.0,2,mortgage,developer
dxb-100083,2023-06-26,business bay,apartment,2 br,77.7,1933734.0,2.0,0,sale,dld
dxb-100206,2026-08-22,Unknown,apartment,1 br,325.3,3577761.0,1.0,0,sale,dld
dxb-100103,2023-01-08,palm jumeirah,hotel apartment,2 br,118.7,3203888.0,2.0,1,mortgage,dld
dxb-100734,2025-12-08,jumeirah lake towers,apartment,1 br,60.0,822303.0,1.0,0,mortgage,dld
dxb-100694,2024-07-07,Unknown,hotel apartment,1 br,66.1,2330250.0,1.0,0,sale,dld
dxb-100497,2025-03-11,al barsha,villa,6 br,45.5,992537.0,6.0,3,sale,broker
dxb-100327,2025-01-27,business bay,apartment,2 br,116.6,2521733.0,2.0,0,sale,dld
dxb-101497,2025-02-08,dubai hills estate,villa,6 br,106.8,3379181.0,6.0,0,sale,dld
dxb-100660,2025-05-01,dubai silicon oasis,apartment,1 br,105.2,1822939.0,1.0,1,mortgage,dld
dxb-100346,2023-11-16,international city,hotel apartment,2 br,88.2,950476.0,2.0,2,mortgage,dld
dxb-100210,2026-07-27,mirdif,villa,4 br,126.5,1876409.0,4.0,1,sale,developer
dxb-100567,2024-09-24,jumeirah village circle,apartment,studio,96.2,1263547.0,0.0,0,sale,dld
dxb-100142,2025-09-06,palm jumeirah,hotel apartment,2 br,68.6,2618048.0,2.0,2,mortgage,broker
dxb-100514,2024-09-14,business bay,apartment,2 br,188.3,4243233.0,2.0,3,sale,broker
dxb-101028,2025-06-22,arabian ranches,townhouse,2 br,229.8,5001926.0,2.0,0,sale,broker
dxb-100864,2025-06-30,international city,apartment,1 br,61.5,602444.0,1.0,3,mortgage,developer
dxb-100891,2024-08-23,bur dubai,hotel apartment,studio,91.7,1218776.0,0.0,3,sale,dld
dxb-100814,2025-11-28,dubai hills estate,apartment,1 br,180.4,5539415.0,1.0,2,sale,dld
dxb-101261,2023-08-12,business bay,apartment,studio,222.0,5352389.0,0.0,2,mortgage,developer
dxb-100563,2026-06-16,jumeirah,villa,5 br,190.9,5057535.0,5.0,2,sale,dld
dxb-101081,2024-07-05,jlt,hotel apartment,2 br,120.8,2214688.0,2.0,0,sale,broker
dxb-100371,2023-07-05,business bay,apartment,3 br,601.1,11005832.0,3.0,3,sale,dld
dxb-101011,2025-03-16,bur dubai,villa,6 br,217.1,3943436.0,6.0,3,sale,broker
dxb-100890,2023-11-20,dubai silicon oasis,apartment,studio,97.9,1002185.0,0.0,2,sale,dld
dxb-101240,2025-08-30,dubai hills estate,penthouse,4 br,72.9,2209771.0,4.0,3,mortgage,dld
dxb-100683,2023-09-29,dubai silicon oasis,apartment,3 br,211.7,3294632.0,3.0,0,sale,dld
dxb-100632,2026-08-12,dubai marina,apartment,1 br,276.5,6778213.0,1.0,0,sale,broker
dxb-100194,2025-11-16,jumeirah,apartment,2 br,138.0,4161891.0,2.0,1,sale,dld
dxb-100513,2024-11-12,jumeirah village circle,apartment,3 br,87.2,1648216.0,3.0,3,sale,dld
dxb-100209,2023-02-19,business bay,apartment,1 br,110.4,2450102.0,1.0,0,mortgage,dld
dxb-101000,2023-09-23,jumeirah lake towers,apartment,3 br,201.3,4773605.0,3.0,0,sale,dld
dxb-100635,2023-06-28,al barsha,apartment,studio,144.0,1937979.0,0.0,0,mortgage,dld
dxb-100087,2023-01-01,jumeirah village circle,apartment,1 br,56.0,578624.0,1.0,2,mortgage,dld
dxb-101186,2026-04-02,business bay,apartment,3 br,73.4,1698926.0,3.0,0,sale,dld
dxb-100909,2024-01-02,bur dubai,apartment,2 br,129.4,1631863.0,2.0,2,mortgage,developer
dxb-100190,2024-06-13,dubai marina,hotel apartment,studio,148.5,4371871.0,0.0,0,mortgage,dld
dxb-100178,2026-02-10,business bay,penthouse,3 br,214.5,8977797.0,3.0,3,sale,broker
dxb-100556,2025-11-12,arabian ranches,apartment,3 br,96.5,2515481.0,3.0,3,mortgage,dld
dxb-101139,2023-05-14,al barsha,villa,6 br,100.7,1142596.0,6.0,3,sale,dld
dxb-101179,2025-08-16,palm jumeirah,apartment,studio,77.2,2074139.0,0.0,3,sale,dld
dxb-100744,2023-01-13,business bay,apartment,1 br,153.8,4292783.0,1.0,1,sale,broker
dxb-101111,2023-03-22,al barsha,apartment,studio,64.8,1032659.0,0.0,1,sale,dld
dxb-100511,2026-07-06,dubai silicon oasis,townhouse,2 br,202.0,2638018.0,2.0,3,sale,dld
dxb-101262,2024-08-04,jumeirah lake towers,apartment,studio,69.1,2024645.0,0.0,2,sale,dld
dxb-100471,2026-02-06,jumeirah,apartment,1 br,47.8,1838833.0,1.0,0,mortgage,broker
dxb-100398,2024-06-11,dubai marina,apartment,3 br,107.9,1245857.0,3.0,0,mortgage,dld
dxb-100035,2025-03-23,mirdif,apartment,2 br,336.1,6998410.0,2.0,1,mortgage,dld
dxb-100205,2024-05-12,arabian ranches,apartment,studio,147.8,2815879.0,0.0,1,sale,developer
dxb-100608,2024-11-17,international city,townhouse,2 br,133.4,1100931.0,2.0,3,sale,dld
dxb-101306,2023-04-07,jumeirah,villa,4 br,156.4,5818031.0,4.0,1,sale,dld
dxb-101124,2024-03-13,jumeirah,apartment,studio,162.8,4608942.0,0.0,1,sale,broker
dxb-101067,2023-01-14,palm jumeirah,villa,4 br,126.4,4129169.0,4.0,2,sale,dld
dxb-100429,2025-08-21,jumeirah lake towers,townhouse,2 br,123.8,2866046.0,2.0,2,sale,dld
dxb-101252,2024-10-04,mirdif,apartment,studio,135.8,997056.0,0.0,1,sale,dld
dxb-100228,2023-03-06,jumeirah,villa,3 br,148.5,3917711.0,3.0,1,sale,dld
dxb-101003,2025-10-11,palm jumeirah,apartment,2 br,107.0,5876243.0,2.0,1,sale,broker
dxb-101029,2023-12-07,palm jumeirah,apartment,studio,146.1,3475499.0,0.0,2,sale,dld
dxb-101482,2025-02-23,deira,villa,6 br,68.3,2952783.0,6.0,2,sale,broker
dxb-100727,2025-02-08,al barsha,apartment,3 br,110.9,1772667.0,3.0,2,sale,broker
dxb-100318,2023-05-10,business bay,apartment,2 br,107.3,2360109.0,2.0,3,sale,broker
dxb-100629,2023-07-02,deira,townhouse,3 br,55.1,511674.0,3.0,1,sale,dld
dxb-100925,2024-11-08,dubai silicon oasis,apartment,studio,87.8,1015767.0,0.0,2,mortgage,broker
dxb-100893,2023-03-01,business bay,apartment,3 br,175.9,5482258.0,3.0,0,sale,dld
dxb-101019,2023-12-11,arabian ranches,apartment,2 br,106.0,3295746.0,2.0,3,mortgage,broker
dxb-101401,2024-06-12,downtown dubai,apartment,studio,151.0,4028659.0,0.0,3,mortgage,dld
dxb-100034,2023-06-27,downtown dubai,apartment,studio,75.6,1943171.0,0.0,0,mortgage,developer
dxb-100075,2026-06-28,jumeirah,apartment,3 br,94.8,1841242.0,3.0,1,sale,dld
dxb-100173,2024-04-01,dubai hills estate,hotel apartment,2 br,166.8,3219786.0,2.0,2,mortgage,broker
